Data,Campanha,Público,Criativo,Ad ID, Investimento , Faturamento (Tráfego) ,Vendas,Checkout,Visitou Página,Cliques,Impressões,Frequência, CPM ,View 3seg,View 75%,Link Criativo,Thumbnail URL,AD Status,Orçamento,"Leads 
(checkout real)","Vendas 
(real)", Faturamento (Bruto) , Comissão Líquida , Taxa (Plataforma) , Faturamento (Ingresso) , Faturamento (OrderBump) 
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,02 - Página de Captura - 180D,VD019 - Que suplementear da certo,120239366237310429," R$  11,69 ", R$  -   ,0,0,0,3,194,"1,69"," R$  60,26 ",24,8,https://www.instagram.com/p/DTpzeHEABH0/,https://scontent.xx.fbcdn.net/v/t15.5256-10/614370222_1522080138862677_6666658908410073936_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=GTRL7uCfaboQ7kNvwE3WQEx&_nc_oc=AdnONZUUZJxCBuxuA5NdXQZ1uCyBAW7wQXp8f60rulrYU1xlWTmvzjAx4UxFkpAZcmc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGWWIaLx2B1D-z8Jx-iHWFBoQZ1C1_jfZ9kzTsRohqOkCk8JP7PMYBeKTtlTaSY3ONxoeUgGGD_&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftX5nkkCbfBUQ6lchkIMWya3sux9GawMBkqN0tA9dTs7g&oe=698F9C87,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,AD020 - A chance mais indiscutível,120239366237320429," R$  1,02 ", R$  -   ,0,0,0,0,74,"1,06"," R$  13,78 ",0,0,https://www.instagram.com/p/DTpzktOAKpF/,https://scontent.xx.fbcdn.net/v/t45.1600-4/611381410_25618404541112609_326904905582142978_n.png?_nc_cat=101&ccb=1-7&_nc_ohc=xo6EuHLv-UoQ7kNvwHtP3ks&_nc_oc=AdliCbFzRMfJhAq3x0cE-LNi1wB4D-oJsF-a36CjrzESwOCo7vA1Y44u0Nh7VCgvaqA&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEfaeVJSGiQS-3OsZbaB0Sz5oSRVEuT4VRtJ1rm4h58_VZk24sL4x3er6mn_FoLfnAhqO-NXecz&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvmaeY1AamfcJXNfQzUMZ1IbcJmhJT-_lp2LZgK4eWqmg&oe=698FBCE6,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,AD024 - Comece com o pé,120239476634290429," R$  134,72 "," R$  42,00 ",1,1,15,24,10056,"1,85"," R$  13,40 ",0,0,https://www.instagram.com/p/DTtOmFFgMY8/,https://scontent.xx.fbcdn.net/v/t45.1600-4/611188058_25625295277090202_8183631575880199704_n.png?_nc_cat=101&ccb=1-7&_nc_ohc=YBaZXRrxEUUQ7kNvwHNHvDz&_nc_oc=Adng_jIeobDlJYE2VxxsKppg13FereoyeakdaiEOlR1XPQJ2dY1RZHD1reRN_Dkp4_g&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHcTrUFEv3jvRF3vxrTs-mkA25Xd5fWaOVPE2gpJdvtsk4OtbjYXocjFQXRFl5ny_6E-BNqfzBb&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuKyddxeBSUln2fla2WBeMwnaRA5vbExukpPWS3nDPerA&oe=698FB0A4,PAUSED,100,1,1," R$  42,00 "," R$  39,32 "," R$  2,68 "," R$  42,00 ", R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD003 - Você ja teve a sensação,120238789148720429," R$  4,99 ", R$  -   ,0,0,0,0,147,"1,09"," R$  33,95 ",24,4,https://www.instagram.com/p/DTDE4jlAJG0/,https://scontent.xx.fbcdn.net/v/t15.5256-10/607523198_864932132841228_5610931628631544951_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=6E4jtUnV9-4Q7kNvwHU5EKW&_nc_oc=AdkNjUgAmcLaocmtecvs8954x3iZlXA4Wb1OhnAvtZuicA7vXl1jCZzx2iG7lm1dT9Y&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGzT0L8aOGzZUH1_UTe_Vhh1EGAxDofsNceXtNa6bg0bDfer7-xyOihyIwu4s7Acu4wcpm8N5x-&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfvSW2rFDppPhxv6tB68gBqpufwrQ_KLE-EcxVZ3uGEAGA&oe=698F916C,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD006 - Pra estrear o presente,120238789148690429," R$  1,33 ", R$  -   ,0,0,0,0,160,"1,12"," R$  8,31 ",14,0,https://www.instagram.com/p/DTpzeSVgHvZ/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609364012_848645917949172_6412136263271925129_n.jpg?_nc_cat=109&ccb=1-7&_nc_ohc=vZV4QF-Iys4Q7kNvwFXQ94m&_nc_oc=AdnldwG5h0NFjDMQ57BWSMWOgnYn_kkdZxjrnTiAst5wmmXpVi9q0KZ1i4m5MHbTfug&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEWg6dlQzwTSwNNsFGZFsCeCu4hUUEF-RMo-BoB7ZOgVDV-0G9goGXvDbDF341Ql3BqDPA3xFkk&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afupd2L7MdGiyCJ5elq-gPxVwWkmxc8rJnjxkxrM-pblfg&oe=698F8AE3,CAMPAIGN_PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD012 - Vejo muito Produtor,120239476634300429," R$  0,85 ", R$  -   ,0,0,0,0,28,"1,17"," R$  30,36 ",4,1,https://www.instagram.com/p/DTtOiMTgPhk/,https://scontent.xx.fbcdn.net/v/t15.5256-10/613457051_1462745305274748_6070007739358364701_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=SwfpMuE2JzcQ7kNvwHvPCE-&_nc_oc=AdlxNrG40hfmjtPlRv3uhPAn38suIpTmWvKbUjsZcstVDgsWq_8rsfssg0fSsk6BGNs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEFTwfq4U_wttbgnPC2LRlyXTWwCSXDNeqYTNt6SgU6pAUul77fHyGCgtsFYsKX2by9AXrWXkGP&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftNomBzER-JCRBah7AatgZ_D_Ua8gpFX3Qz7EPck2Q5Gw&oe=698FAD4B,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD013 - Por muito tempo,120239476634270429," R$  122,44 ", R$  -   ,0,0,16,22,5361,"1,58"," R$  22,84 ",564,78,https://www.instagram.com/p/DTtOiC3gCzn/,https://scontent.xx.fbcdn.net/v/t15.5256-10/612109482_716014517998667_8368251941012583577_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=Z6A6J5YmR3wQ7kNvwFKUSCz&_nc_oc=Adl8l7Ra-tDEaZvlFnd6oXHPsfXTBb3jh-LcDH8lLCHaUGj3QPybnUahqe95WvFSKgk&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQElFxYNiPAKheJA5WrOwDjp14ibaWIzq1WdGdlQavLCtfr4VbCj4Ma8X_RcSTClaSArytweGtMt&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afv2pCvgWCxIScKP22hX6ft1mKRGHO8EDQ8k7Dsax2hvaw&oe=698FA6DB,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Escala,03 - Envolvimento - 30D,VD015 - Se prepara viu? (Meme),120239476634280429," R$  21,14 ", R$  -   ,0,0,3,4,1504,"1,2"," R$  14,06 ",308,56,https://www.instagram.com/p/DTtOjrjAPzl/,https://scontent.xx.fbcdn.net/v/t15.5256-10/612644280_849662217900370_1252796379000939833_n.jpg?_nc_cat=106&ccb=1-7&_nc_ohc=AsbBBoN9Jv4Q7kNvwHTMKEm&_nc_oc=AdlWG59GcCfrT_Ka67iXyaVn8bnoXwEsj_Q0b54xbE1Cu-KUhX0ilvlbKdasIo1KYJs&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEgCiG7fIm5Vx_De-U28tA8T6jXKG8MZ5c8FmQYtgtUAQ7lLvKkom9AnvaNB8yEVKd21arffaNX&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afsh0RYpISZGmM4E5DSQSJAabXMCU21O9EJ6Ch9Wn9ypSA&oe=698F95EC,PAUSED,100,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,00 - Todos os Alunos,AD032 - 85% das vagas (L3),120239399155690429," R$  24,68 "," R$  239,00 ",1,1,1,4,597,"1,95"," R$  41,34 ",0,0,https://www.instagram.com/p/DTp0iePgLJ0/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617362687_25691581623794900_1761387011528041642_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=2B8sOeYgpzcQ7kNvwEQHASq&_nc_oc=AdkPUQrYKQb5U3XS3lRQigrDpfosIWqOH45nLjt6igtJdwzVwv34l5GBOco8aHWEdI0&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQE6MWRBHcvKValkZdZEkS1-CwLaqdxs26V_SnfMbC-fwR7lier08h8LnFYTvCw-QEY7SmpgMafM&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Aft8cKmJ0EbLvKDIQWykn3cmzZ7b8l56gNBS162ujNYCrQ&oe=698F9DE6,PAUSED,350,1,1," R$  239,00 "," R$  228,44 "," R$  10,56 "," R$  42,00 "," R$  197,00 "
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,00 - Todos os Alunos,AD034 - O lote vai virar e ultimo dia (L3),120239399155680429," R$  2,73 ", R$  -   ,0,0,0,0,106,"1,2"," R$  25,75 ",0,0,https://www.instagram.com/p/DTp0iVWAOF1/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617549171_25691592313793831_5899358262866400673_n.png?_nc_cat=107&ccb=1-7&_nc_ohc=IIC5xQphO-kQ7kNvwEg9nSm&_nc_oc=Admm4Meeo-KsYvFfS_KmJkGuqIQ-0cRz6KaKs7SiWpmMFac3zxdROpPE339_C-4TxUk&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHO7F6rhqaONho2vT7IAI4ynE0Eknfr61gnK2LxBFP5VZe1PC-8ZAde0aZYrpfnz_3Kuf7ly7xe&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfsXUmH495ObmTWML3RDuGirGDp_OZvCArGeem2br7xojg&oe=698FB3AB,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,00 - Todos os Alunos,AD035 - Ultimo dia 85% (L3),120239399155670429," R$  1,53 ", R$  -   ,0,0,0,0,57,"1,46"," R$  26,84 ",0,0,https://www.instagram.com/p/DTp0jteAOQH/,https://scontent.xx.fbcdn.net/v/t45.1600-4/615757134_25691584937127902_7285879282324687645_n.png?_nc_cat=111&ccb=1-7&_nc_ohc=FR6qfW2pAZoQ7kNvwEsG6bl&_nc_oc=AdnsHqRteP4EZ0OfFKzp3bF_pHbsNVXMSLbLsb1y8Ll3y4xjbFyJWRSPDuWuf2OKaOE&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHrMia2cYmtqGniEDlTFEerJpiG7U347YEm7Wx8kA2NeqvB49cUMuHmRzi2_aN5tABA7Jv0l17Y&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afsenln1m_h-s-lOeILkfrbUZicNJ9CWoUUaRFgLdjoJ_g&oe=698FAA2F,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,01 - Página de Captura - 180D,AD032 - 85% das vagas (L3),120239399154730429," R$  6,38 ", R$  -   ,0,0,0,0,71,"1,69"," R$  89,86 ",0,0,https://www.instagram.com/p/DTp0jndACX8/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617362687_25691581623794900_1761387011528041642_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=2B8sOeYgpzcQ7kNvwEQHASq&_nc_oc=AdkPUQrYKQb5U3XS3lRQigrDpfosIWqOH45nLjt6igtJdwzVwv34l5GBOco8aHWEdI0&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQF-Qm6bmGV0dJR_BTvF0aB3EQqVoKYVgmLtEiO5j9uJoHc0ZHGZx9zSCGAq6_DTbWzQxcCgwwU1&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvrC4792MNpp4BRjCaLuYttx-dytCHmpWb_rHaQADPh3A&oe=698F9DE6,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD032 - 85% das vagas (L3),120239399155040429," R$  114,49 "," R$  239,00 ",1,2,8,15,4531,"1,82"," R$  25,27 ",0,0,https://www.instagram.com/p/DTp0iWAABmB/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617362687_25691581623794900_1761387011528041642_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=2B8sOeYgpzcQ7kNvwEQHASq&_nc_oc=AdkPUQrYKQb5U3XS3lRQigrDpfosIWqOH45nLjt6igtJdwzVwv34l5GBOco8aHWEdI0&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGfSbmVsY4rFTCG8mwDi3_XExALPqytPEy_WyCE9ZWb9mSnhVHt_JM_iN7Lso31qVfTVa0sIT8B&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afvx6AbhhSL1xEbq1ZyDQblLiZNTWoXminTRC-vYm9yZVA&oe=698F9DE6,PAUSED,350,2,1," R$  239,00 "," R$  228,44 "," R$  10,56 "," R$  42,00 "," R$  197,00 "
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD034 - O lote vai virar e ultimo dia (L3),120239399155020429," R$  22,03 ", R$  -   ,0,0,0,0,708,"1,32"," R$  31,12 ",0,0,https://www.instagram.com/p/DTp0ijngEHJ/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617549171_25691592313793831_5899358262866400673_n.png?_nc_cat=107&ccb=1-7&_nc_ohc=IIC5xQphO-kQ7kNvwEg9nSm&_nc_oc=Admm4Meeo-KsYvFfS_KmJkGuqIQ-0cRz6KaKs7SiWpmMFac3zxdROpPE339_C-4TxUk&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHhURra_PVJt-xlxOv_jSgBuraBM5Z7rcuPfR5En20tK9Zn9bFI0mhvsl9g5p1zP70o78uribfq&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AftKmWeIgauOlHY98hrZKeNTr8HOQO79u4thdDHdCHTM2Q&oe=698FB3AB,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD035 - Ultimo dia 85% (L3),120239399155030429," R$  26,19 ", R$  -   ,0,0,5,8,1168,"1,52"," R$  22,42 ",0,0,https://www.instagram.com/p/DTp0jvfAGIn/,https://scontent.xx.fbcdn.net/v/t45.1600-4/615757134_25691584937127902_7285879282324687645_n.png?_nc_cat=111&ccb=1-7&_nc_ohc=FR6qfW2pAZoQ7kNvwEsG6bl&_nc_oc=AdnsHqRteP4EZ0OfFKzp3bF_pHbsNVXMSLbLsb1y8Ll3y4xjbFyJWRSPDuWuf2OKaOE&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGep8R5_zVNiBj3YomjLik7XhFZ5-qCtU7QRqXSojBfld0FVcCfL0ZhXefUoi1hv3bcj7-3XkWK&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afv0j9xI13cmZhADu75P3497e5galuXxYVjuV8zBEOxQ4Q&oe=698FAA2F,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,03 - [Advantage] Público Aberto,AD032 - 85% das vagas (L3),120239399154710429," R$  24,41 "," R$  42,00 ",1,1,2,4,1358,"1,28"," R$  17,97 ",0,0,https://www.instagram.com/p/DTp0i-mgErh/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617362687_25691581623794900_1761387011528041642_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=2B8sOeYgpzcQ7kNvwEQHASq&_nc_oc=AdkPUQrYKQb5U3XS3lRQigrDpfosIWqOH45nLjt6igtJdwzVwv34l5GBOco8aHWEdI0&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQG3VpjeGRrqdZnvcec-MEhqmNmCkDgE_GuqvkqQprXxz2kwXjcns-Ryc0jc5hUnp_V0hiRHxls_&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvXUxc5oSTbxS7ObH12lRCM0q-sx8DfMZpH-rRj1G-cfA&oe=698F9DE6,PAUSED,350,1,1," R$  42,00 "," R$  39,32 "," R$  2,68 "," R$  42,00 ", R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,AD021 - Comunicado importante,120238953752520429," R$  23,38 ", R$  -   ,0,0,1,2,1632,"1,31"," R$  14,33 ",0,0,https://www.instagram.com/p/DTpstAQgLWJ/,https://scontent.xx.fbcdn.net/v/t45.1600-4/611812887_25618410917778638_1682955014931059412_n.png?_nc_cat=109&ccb=1-7&_nc_ohc=_q20kee5OFcQ7kNvwEzCLBh&_nc_oc=AdnESRIy_xsP1r5CNYD7eD5ut5cD3YTjRtkvdFIOU0ybvvatYZ67sbr5UukPajkFnII&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHIahODyM9saUK46T_edyVWM-qmuvGOWj8YXoZeQEQYI8wM4mfQIPc-JmfB9TvyoEbl1pSg6rlB&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afs7t0YlGWaKzBQvVkWZT6DBxLxDcMa1auZ9KqeDBC-eKw&oe=698F9B17,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD001 - Olha quem voltou,120238705578090429," R$  20,96 "," R$  239,00 ",1,3,2,4,476,"1,25"," R$  44,03 ",90,12,https://www.instagram.com/p/DTpslk3gEUV/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610097612_830584266685238_5432767366953751078_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=wNcrhW_wGzcQ7kNvwHLVmNk&_nc_oc=AdkQOZtF-oHbai5-iQks6-nfTIYN5qkxNY4CTX5PXK9n1S510e__5ex73kvkrR_cw_U&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHgjxdDP4zMaO9HLG55Wtg_MIWOOLhp-6dOO4derXEZRgstrlR4nSdBPLVWgUEKBOVRodA91JMG&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AfsUWguablY9di0CP_kBdqtbj0YCdmb8dLeKxbFgx0_GvQ&oe=698FA9EC,CAMPAIGN_PAUSED,250,0,1," R$  239,00 "," R$  228,44 "," R$  10,56 "," R$  42,00 "," R$  197,00 "
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD007 VAR2 - Se você faz,120238767754190429," R$  221,05 "," R$  42,00 ",1,1,15,25,6768,"1,32"," R$  32,66 ",1058,160,https://www.instagram.com/p/DTpsllsAASL/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610940686_1194917228849234_4695314110162903048_n.jpg?_nc_cat=105&ccb=1-7&_nc_ohc=J895lq-5dx4Q7kNvwHAlIDB&_nc_oc=AdmLLSNN2seI7tfylDJY_GOe4tHKo3LP1XYSLGg6mIC1OAn-FYiymeAlpupT9zGSTmA&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQF64Dd_lw3NUzQx0ROJHVUbMSX9v-06WBMiZowjqmMlFps991aAZLHFjciyTExZ_JOHu4KpcKNP&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Aftu64vbK7F2lzwrr0QswIfERChXdmsJmurcpoSwLJiaiQ&oe=698FBB6D,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD008 - Se você produz,120238767754170429," R$  8,34 ", R$  -   ,0,0,1,1,446,"1,31"," R$  18,70 ",31,2,https://www.instagram.com/p/DTpslsJAFHG/,https://scontent.xx.fbcdn.net/v/t15.5256-10/609318074_1818650942095012_4477711130035527396_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=eGs5y8DQ_dkQ7kNvwEg4aE2&_nc_oc=Admx-7uBmetsxo7lLfnKci8fr9-9u5DD4UDMSdbmqNCbmZZgTM9eS_bL8gwNh-iEoLc&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFT2lP7iZ0LeEat77bqVYPpu--MuQ_FII4-u_AuR46UHymERKsWiMqAaojD3e4ACV_VYsLIlvxp&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Aft5jvixKmB4dE-yZg1BJSAyHl3IAWb8dRwfqYA_V2CJ1A&oe=698FB0F1,CAMPAIGN_PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD010 - Tem erro na pecuaria,120238767754220429," R$  34,65 ", R$  -   ,0,0,5,6,1258,"1,35"," R$  27,54 ",162,27,https://www.instagram.com/p/DTpsliYABey/,https://scontent.xx.fbcdn.net/v/t15.5256-10/610959464_1778612292804766_7078608948692204672_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=i__Al8ikvb0Q7kNvwF1NCm3&_nc_oc=AdlX16VHD4ny1vrJK5S1WyX2hC_oQFjnOJKKMFC3h4OkmRlPADJrfWdlKWq0mmtdT4A&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFzKd4iuPu_pkzMHZuffpCzcjvXR4aOLEeWE4U4gumjYwI0OTRRMj9uknCyN_WncGffIq_H0AvQ&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_Afs14g-NTSQam4dTzXaUPS063VLqiMn6bf2yefV9Blt-9Q&oe=698FAF64,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
20/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Teste,00 - [Advantage] Público Aberto,VD018 - Todo ano tem produtor,120239122630710429," R$  0,10 ", R$  -   ,0,0,0,0,6,"1,2"," R$  16,67 ",2,0,https://www.instagram.com/p/DTpslelgB40/,https://scontent.xx.fbcdn.net/v/t15.5256-10/611661818_885195120561761_2660633301774370141_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=rEveu-LOU3IQ7kNvwFZrVHw&_nc_oc=AdmOIKv5i3XM-Ti48Qk3qmIsg49jfE98VrGJQDBUY7zxf9AIG4ifvGmdq9Q8FK4plQ4&_nc_zt=23&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQHhygG9fO0EloSqCBW2Ci2i-ADHNOj0XXLhtDsoJBeDdqYqr7r2bNYcmWhxBXGZtk6ua1hAeHMD&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=a86139&_nc_sid=58080a&oh=00_AftUKNSwhPHDyHp-MYGj1qXs_vlfgXXqeUT4NltgYvXe1Q&oe=698FB852,PAUSED,250,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
